open,high,low,close,volume
21370.4,21499.31,21225.33,21383.47,3620.38
21233.47,21311.74,21093.24,21171.69,9854.73
21144.96,21194.63,21034.28,21101.89,502.5
21782.28,21814.99,21748.35,21794.77,4159.85
21678.84,21718.85,21579.45,21717.04,1598.27
21725.24,21806.58,21559.32,21710.62,7290.17
21476.66,21676.4,21393.4,21503.36,2025.01
22041.67,22163.37,21976.92,21978.15,8857.99
22862.12,22878.16,22837.75,22841.82,3807.33
23072.73,23080.62,23043.95,23049.96,9179.77
23138.65,23252.13,23054.54,23090.42,9866.97
23103.71,23165.77,23072.04,23109.72,7734.6
22032.2,22057.09,21967.73,22010.02,6269.26
22264.03,22371.36,22213.57,22340.23,1584.03
22488.86,22575.43,22348.54,22402.41,9337.3
22453.45,22921.3,22321.08,22596.57,7790.98
22111.34,22306.95,22058.91,22277.3,2951.65
22036.31,22120.58,21961.3,22108.23,4738.17
21972.49,22049.09,21860.45,21928.71,769.88
22226.74,22408.13,22154.27,22378.96,6624.1
22212.67,22229.91,22179.45,22211.67,1340.12
23130.03,23357.57,23042.75,23139.08,6550.16
23376.31,23465.69,23279.4,23340.79,6748.38
22712.26,22838.02,22633.54,22747.61,3313.83
22830.25,22911.97,22677.58,22691.4,9491.76
22415.32,22439.04,22364.35,22397.92,7811.73
21429.13,21535.3,21395.66,21417.17,5017.66
22108.93,22121.65,22103.06,22104.44,9193.83
22420.69,22427.2,22402.57,22417.5,8572.85
22606.03,22782.4,22462.09,22658.8,6952.96
22791.67,22925.05,22665.54,22736.03,1614.36
22081.83,22253.7,22007.89,22109.87,5021.03
21987.03,22014.98,21877.33,21898.22,8657.79
22230.42,22276.54,22089.2,22269.08,6128.03
21651.25,21833.37,21605.38,21803.12,5500.56
20614.32,20728.17,20485.7,20701.29,9556.72
20623.08,20649.3,20554.53,20609.33,263.83
20557.28,20637.29,20489.58,20552.96,219.26
20644.88,20714.08,20585.42,20610.74,8938.92
20955.55,21089.39,20855.56,20913.11,481.52
21133.36,21216.78,21110.2,21181.89,3392.18
21329.98,21438.85,21104.71,21293.63,9247.85
21737.37,21843.96,21641.29,21804.9,6942.41
21206.69,21343.83,21058.93,21144.66,6516.77
21311.27,21411.1,21256.7,21360.16,6604.28
21666.07,21704.24,21588.42,21629.96,3244.67
21140.82,21169.27,21081.38,21095.89,5352.28
20421.91,20483.5,20351.97,20463.91,6336.73
20117.28,20161.35,19989.99,20160.66,3126.58
19918.4,19987.79,19892.79,19895.93,7974.1
20320.89,20428.14,20101.18,20197.72,3285.31
19967.83,20062.41,19858.94,19951.49,807.3
19606.51,19650.05,19584.22,19611.78,2094.4
19382.0,19480.14,19343.94,19373.84,4143.26
19729.21,19819.43,19673.77,19809.22,9089.75
19810.95,19867.79,19669.2,19816.37,4216.04
19783.05,19835.28,19675.76,19747.31,989.06
19736.47,19770.55,19688.01,19705.84,2044.92
20228.37,20354.34,20185.44,20217.03,5490.23
19973.02,20022.03,19806.24,19916.13,1858.79
20411.2,20504.07,20353.49,20442.12,733.15
20611.35,20681.69,20520.27,20530.22,7176.8
20481.07,20502.39,20435.36,20466.41,7865.04
21525.05,21701.4,21456.56,21492.14,8521.27
21047.14,21158.56,20885.91,21040.53,8454.95
20916.28,21054.42,20877.46,20893.8,3854.67
20363.66,20386.55,20355.57,20380.89,7371.25
20777.63,20808.88,20723.54,20771.17,5877.03
21428.79,21556.81,21375.72,21474.97,331.31
22238.62,22450.61,22053.55,22194.35,4075.82
22726.43,22751.1,22713.2,22739.86,623.5
22570.71,22741.48,22429.43,22652.26,925.22
22441.34,22577.19,22396.93,22489.05,654.42
21720.53,21778.2,21612.04,21739.64,9613.37
22495.81,22642.12,22447.71,22627.0,8457.59
22840.68,22842.53,22836.3,22841.49,4447.13
22647.84,22719.01,22542.15,22619.04,2555.17
23200.84,23247.66,23162.54,23222.09,817.26
22910.45,22972.72,22750.41,22772.62,4368.84
22903.33,22995.8,22861.47,22960.09,6043.49
22952.02,23209.92,22807.74,22883.12,7991.32
23149.45,23211.25,23125.14,23177.7,610.45
23134.49,23256.95,23042.5,23150.55,4236.91
22567.84,22600.15,22444.79,22481.07,9770.89
22535.75,22597.96,22509.52,22517.3,1295.13
23061.55,23124.76,22915.04,22991.9,4062.96
23197.35,23360.86,22960.95,22980.77,2823.05
23315.41,23356.98,23304.39,23339.32,1426.99
23085.52,23182.22,22767.3,22853.61,8405.56
22835.28,22857.4,22755.64,22843.9,7001.44
22487.69,22561.66,22259.79,22560.86,4174.41
23031.38,23184.42,22877.7,22900.16,3753.77
22885.7,23137.43,22760.46,22916.88,8294.71
23139.32,23268.68,23039.81,23235.45,998.76
23791.15,23844.04,23721.45,23743.25,1553.65
24124.02,24250.43,24029.7,24074.05,9074.85
24339.12,24425.3,24195.55,24207.96,8190.35
23764.14,23872.91,23535.82,23727.08,7771.29
23692.8,24000.94,23544.01,23728.13,6277.36
23567.98,23688.94,23471.79,23477.52,2995.26
23337.17,23357.06,23268.77,23318.31,9354.39
23030.36,23222.29,22927.06,23145.98,4969.5
22692.7,22728.82,22667.82,22694.66,2878.13
21656.73,21871.07,21595.78,21808.51,3719.19
21491.84,21527.67,21468.01,21519.27,266.73
21497.74,21633.91,21398.08,21604.65,2626.07
20987.81,21035.58,20971.03,21024.27,1960.77
20998.48,21096.97,20973.73,21032.97,1442.01
21811.8,21839.52,21778.56,21834.43,418.19
22255.19,22313.86,22219.1,22283.37,2346.07
22866.99,23030.8,22823.26,23018.08,1124.84
23318.4,23371.86,23183.64,23200.44,546.89
23814.31,23904.17,23704.2,23744.49,1459.49
23421.28,23529.77,23374.19,23403.06,2103.79
23076.75,23139.28,22916.66,23103.81,4218.03
21802.41,21904.29,21747.03,21840.43,5878.59
22294.42,22482.84,22198.88,22360.74,3290.43
23167.41,23221.62,23015.68,23051.83,1498.47
22825.58,22895.26,22794.61,22799.1,9409.21
22690.83,22710.82,22637.49,22685.58,5197.05
22358.43,22420.13,22226.24,22345.81,7444.62
22558.19,22664.75,22491.24,22519.06,6974.91
22909.7,23048.63,22870.37,23027.96,2920.48
22248.38,22433.1,22186.96,22227.61,5642.63
22225.9,22457.17,22142.21,22411.85,6061.42
22461.42,22558.96,22191.61,22290.08,3582.73
22315.8,22460.84,22200.73,22342.86,6740.59
22511.96,22720.4,22453.33,22550.2,7927.7
22434.2,22493.47,22366.3,22467.57,3705.68
22426.51,22510.13,22386.29,22423.27,247.66
22371.2,22568.83,22268.9,22329.6,3558.43
22725.76,22929.03,22640.09,22765.17,1256.47
22994.57,23043.26,22901.22,22958.11,1640.52
22991.47,23076.37,22970.2,23061.69,3722.9
22420.39,22505.28,22347.08,22477.79,2155.45
22187.29,22406.16,22113.51,22309.84,9355.4
22655.97,22716.37,22587.48,22713.06,6562.75
22752.43,22848.95,22686.02,22732.45,5231.81
22965.81,23117.23,22923.84,23034.58,196.27
23788.29,23851.24,23730.98,23850.7,1125.82
24410.02,24498.8,24304.81,24348.52,7905.93
24408.36,24448.51,24386.87,24396.32,3958.46
24163.9,24242.82,24011.18,24149.43,550.38
22927.01,22992.81,22878.84,22918.51,8273.04
22866.97,22887.82,22828.31,22843.62,3096.2
22741.41,22798.01,22672.96,22696.96,3924.33
23057.54,23165.48,22777.85,22876.43,9746.25
22791.01,22849.22,22725.84,22808.3,253.58
22605.62,22755.27,22537.96,22664.44,7241.11
21898.24,21941.59,21800.12,21860.12,9493.95
21417.54,21463.39,21324.52,21451.35,732.21
21646.26,21661.19,21592.23,21657.99,8674.16
22280.03,22425.12,22230.07,22403.42,4220.79
22488.33,22637.35,22302.66,22361.96,8792.17
22498.19,22545.32,22452.0,22510.81,3151.92
22963.16,23009.2,22893.37,22941.88,9828.36
22740.39,22789.94,22556.09,22572.11,6505.79
22714.1,22789.08,22633.07,22739.96,6308.19
22425.09,22533.4,22254.65,22405.46,8078.44
22812.94,22855.37,22783.66,22795.23,4422.2
22912.74,23153.54,22765.54,22866.54,2660.83
22975.59,23009.76,22952.7,23005.32,2703.01
22582.63,22649.48,22563.43,22647.54,3372.98
22932.31,23053.21,22861.05,22970.05,6211.79
23971.88,24170.68,23885.15,23930.07,8400.06
23430.22,23494.64,23372.06,23450.08,5045.82
23284.97,23392.8,23186.83,23293.07,4094.14
23461.14,23539.85,23308.94,23403.3,7959.09
23778.79,23797.28,23760.2,23773.73,2967.71
23460.12,23566.41,23362.85,23510.06,6921.45
22138.18,22240.83,22085.55,22180.31,1147.47
22791.81,22874.19,22588.66,22785.48,1221.06
23135.2,23188.16,23117.12,23134.33,6476.15
22290.37,22335.03,22122.98,22330.2,919.23
22079.31,22160.63,22002.52,22061.09,1635.01
22520.45,22810.04,22389.38,22755.21,6281.25
23510.93,23700.87,23377.51,23416.39,4438.22
23841.98,23886.45,23830.22,23858.32,5656.83
23598.22,23779.8,23520.43,23776.67,9771.73
23797.0,23840.96,23767.55,23818.51,6356.41
23781.07,23818.43,23738.49,23758.52,5949.42
24274.27,24343.88,24247.51,24297.01,3863.37
23875.37,23887.01,23857.5,23873.83,6345.69
23493.16,23497.18,23483.47,23491.47,228.7
24050.08,24136.77,23946.91,23968.47,5617.47
23820.42,24019.5,23699.36,23949.6,782.08
24580.78,24618.48,24566.63,24612.27,2279.71
24286.63,24373.53,24263.63,24284.19,5674.9
24309.01,24364.35,24211.02,24260.01,6712.71
23820.69,23893.31,23721.59,23814.88,3909.49
23822.46,23846.53,23799.72,23820.77,4247.9
23098.36,23132.22,23086.39,23118.75,5030.42
22774.29,22981.02,22675.11,22895.59,7614.84
22300.82,22340.37,22213.15,22240.2,274.51
22571.39,22629.34,22516.18,22551.09,4525.97
23062.34,23117.43,22869.59,22876.54,241.31
22166.56,22219.06,21956.59,22087.18,3259.5
22744.52,22851.81,22516.1,22678.62,5246.5
23768.22,23871.05,23711.64,23813.65,891.2
23734.72,23866.15,23667.42,23837.94,4903.61
23484.15,23639.5,23399.7,23534.67,9253.28
25042.98,25108.66,24792.77,24866.42,6884.89
24166.02,24302.37,24074.65,24212.94,7844.3
24181.93,24290.52,24001.82,24225.1,5846.1
24322.67,24357.69,24201.78,24314.55,8973.95
25043.61,25090.84,24937.6,24971.11,1554.01
25165.55,25245.51,25064.37,25153.27,4552.88
24839.54,24906.31,24810.74,24904.94,6010.63
24413.76,24527.75,24363.74,24433.65,8747.41
24277.22,24335.01,24220.48,24269.05,3149.3
23828.73,23863.8,23710.57,23782.74,111.17
23940.68,24091.22,23506.16,23807.86,9746.7
23578.07,23674.1,23536.97,23541.6,357.18
22839.27,22868.28,22822.04,22840.51,1608.43
23419.02,23488.78,23332.62,23416.16,4278.26
23187.43,23219.48,23157.07,23185.43,5014.06
22593.43,22636.61,22577.33,22599.7,8361.21
22549.23,22583.72,22524.08,22525.91,4533.4
22617.5,22647.37,22515.91,22558.97,5519.55
21846.59,21925.46,21581.26,21773.25,2080.0
21903.91,21946.64,21854.63,21919.85,5734.67
21495.7,21522.62,21458.35,21462.97,3549.0
22162.27,22231.51,22127.68,22199.59,1077.45
22437.68,22457.64,22401.39,22434.45,9469.98
22212.19,22272.59,22194.0,22257.26,908.67
21919.77,22019.39,21870.17,21927.78,6811.0
21782.88,22012.38,21724.24,21883.94,9091.11
22196.82,22267.1,22143.5,22154.33,1874.13
22156.47,22180.48,22097.66,22145.25,2447.46
22044.11,22096.89,21846.15,22051.28,4324.4
22121.44,22183.96,22027.4,22079.23,3015.65
21802.62,21822.76,21765.74,21814.78,7614.43
21607.85,21765.77,21519.92,21667.23,3447.72
20777.65,20909.96,20638.72,20765.53,9859.77
21200.28,21292.55,21034.85,21172.0,8601.99
21235.01,21370.28,21100.62,21300.64,8963.91
20983.22,21101.65,20943.09,20973.27,730.28
21844.52,21919.62,21708.36,21771.82,1845.45
21799.5,21985.43,21707.21,21811.89,1776.75
21309.26,21420.04,21270.62,21362.06,6752.45
21703.68,21745.48,21664.03,21730.23,217.92
21814.12,21977.31,21761.24,21905.4,8083.62
22136.95,22180.66,22077.15,22080.46,5515.76
21881.5,21984.88,21736.19,21894.65,5706.5
21960.27,22181.78,21838.87,22094.11,5419.63
22027.6,22076.54,21855.34,21980.65,5399.92
22256.96,22298.88,22161.59,22227.25,2059.07
21301.34,21463.71,21242.57,21382.64,2903.48
21243.22,21290.79,21155.23,21199.23,4927.41
21928.19,21997.03,21879.99,21931.52,6810.66
21624.43,21710.6,21464.28,21597.25,2792.34
21338.06,21386.25,21235.45,21338.59,8080.74
21086.39,21166.13,21053.68,21149.54,8124.87
20689.84,20725.44,20637.08,20637.81,2811.41
19820.12,19863.62,19709.54,19728.39,5644.64
19723.47,19875.24,19624.78,19639.38,3554.34
19710.84,19771.39,19690.84,19694.71,1987.79
19605.84,19726.13,19572.62,19675.99,8079.4
19674.06,19899.95,19592.19,19620.95,9915.66
19567.29,19776.91,19514.06,19639.8,5700.62
20058.51,20106.2,20027.22,20043.53,9148.07
19959.05,19972.22,19950.99,19969.19,6457.47
19777.24,19897.19,19733.72,19741.91,5700.66
19677.55,19784.57,19523.12,19632.89,4853.43
19878.33,19905.34,19773.48,19862.33,2433.58
20410.49,20457.23,20277.07,20425.24,934.13
20145.48,20177.34,20128.2,20170.69,4479.13
20389.27,20480.95,20209.72,20212.61,5656.97
20430.2,20493.32,20227.96,20351.42,5143.55
19926.71,19959.49,19831.54,19949.45,6986.15
19990.48,20021.07,19907.49,19959.59,2001.78
19381.67,19404.56,19334.81,19376.5,3606.61
18669.65,18776.29,18605.44,18692.88,4214.12
18821.41,18920.12,18788.48,18831.86,1946.58
18743.98,18827.69,18662.68,18689.16,9074.0
18774.27,18854.65,18749.86,18766.64,6846.96
18819.72,18854.63,18680.86,18761.8,1009.44
18387.87,18448.73,18344.7,18397.29,7156.7
18453.53,18481.37,18357.63,18382.48,5523.1
17935.68,17944.04,17919.16,17930.97,5287.01
18421.31,18478.74,18374.94,18431.59,9898.88
17909.59,17966.35,17888.49,17933.58,6220.19
17856.66,17876.0,17846.6,17865.15,8977.61
17488.91,17569.76,17365.68,17494.53,9144.13
17652.81,17703.13,17536.51,17695.87,1104.04
17633.93,17667.07,17510.98,17580.34,182.79
17333.92,17438.14,17293.54,17399.73,4409.14
17704.12,17777.43,17673.65,17698.38,7715.92
17721.51,17775.83,17705.7,17710.56,8259.54
17883.64,17922.08,17862.36,17895.34,7896.19
17577.53,17667.74,17374.25,17545.9,4528.15
17053.92,17085.0,17039.36,17054.68,7524.64
17130.73,17221.97,17028.38,17092.96,7215.89
16990.04,17022.53,16961.48,16985.66,3206.81
17188.67,17201.54,17180.26,17200.17,1770.33
17217.23,17250.64,17172.76,17174.4,6252.05
17187.67,17254.17,17120.79,17246.56,6803.16
16640.75,16705.33,16597.54,16688.33,5722.91
17321.76,17429.27,17151.25,17320.3,2210.48
17259.95,17283.92,17246.0,17265.13,2839.07
17517.18,17578.1,17430.97,17507.74,7114.01
17247.23,17267.17,17178.81,17216.73,9629.96
17359.32,17437.66,17221.62,17324.51,9453.87
16885.98,16978.34,16810.1,16874.82,5244.62
17106.1,17174.87,16979.19,17029.08,8876.94
16835.76,16920.41,16651.22,16909.54,391.57
16827.72,17003.6,16712.66,16921.1,8625.41
17181.06,17224.02,17110.05,17159.01,4813.89
16728.92,16775.1,16689.48,16737.74,7837.12
16472.31,16517.02,16372.28,16510.28,155.27
16612.95,16696.62,16562.27,16662.94,8698.75
17394.51,17434.76,17265.18,17363.85,5990.3
17328.65,17380.33,17266.77,17317.64,2478.28
17466.24,17549.2,17408.12,17524.11,3540.08
17463.32,17614.0,17339.22,17488.37,2086.59
18140.33,18219.52,18085.59,18169.46,4301.62
17509.31,17642.06,17455.68,17536.35,3367.06
17571.21,17672.61,17538.99,17571.29,5391.58
17010.73,17103.17,16950.86,17001.79,8166.37
16144.86,16247.78,16051.66,16151.17,9824.53
16322.08,16437.07,16239.8,16248.87,2589.43
16246.49,16346.58,16220.15,16295.83,1154.43
16167.17,16229.24,16092.09,16204.62,4017.11
16153.18,16189.43,16138.6,16171.83,1521.19
17117.39,17202.56,17076.09,17175.55,8358.98
17070.14,17108.37,17055.82,17088.58,5061.14
17288.99,17329.61,17246.33,17264.63,6237.63
17002.43,17167.92,16945.16,17042.14,1591.06
17188.85,17271.02,17143.85,17144.47,7521.13
17048.07,17102.46,16999.65,17064.5,9738.46
16895.59,16980.44,16859.11,16926.1,4875.61
17549.24,17610.16,17495.71,17543.53,9628.33
17962.61,18050.25,17902.79,17958.32,443.69
18058.24,18100.83,17950.69,18009.23,453.65
17216.64,17266.21,17112.76,17181.09,9604.13
17085.78,17110.5,16989.5,17058.76,7032.63
18016.48,18062.45,17967.21,17982.67,1968.03
17885.86,17904.62,17863.37,17901.51,3702.36
18399.78,18462.71,18191.49,18298.29,5126.76
18881.16,18992.28,18793.93,18827.82,7056.11
18905.98,18962.27,18841.62,18912.15,8436.06
18604.35,18633.08,18582.91,18595.63,918.3
17659.92,17714.39,17599.1,17691.77,6600.08
17840.88,17991.67,17791.03,17935.62,4819.44
17757.63,17818.17,17634.56,17645.15,6016.46
17812.23,17856.07,17646.14,17709.08,5134.46
17193.93,17339.5,17148.1,17268.18,4561.86
17186.36,17242.13,17067.51,17178.31,2134.58
17174.68,17203.4,17159.56,17191.61,4776.13
17193.97,17353.72,17119.29,17285.68,1977.59
16931.67,16980.96,16852.59,16902.0,541.65
17238.49,17427.89,17183.03,17308.29,3800.86
17169.08,17253.03,17092.22,17103.4,347.06
16480.19,16661.18,16434.69,16532.33,5669.2
16529.57,16591.58,16458.9,16497.93,816.69
16465.96,16532.54,16405.17,16510.93,4431.78
16667.3,16725.05,16494.71,16565.61,9803.41
17007.41,17044.78,16943.18,17018.55,197.83
16823.71,16942.48,16778.53,16939.78,3731.86
16875.81,17021.96,16773.1,16900.94,6765.3
16544.37,16554.56,16512.3,16529.74,1673.28
16844.51,16901.66,16745.0,16802.66,5651.26
16877.57,16901.46,16847.58,16866.28,2656.08
16755.2,16840.92,16656.41,16726.28,2305.41
15972.7,16096.49,15875.89,16090.79,8960.34
16535.44,16717.06,16312.46,16557.23,2112.48
16186.7,16211.94,16137.04,16152.35,3827.86
15943.17,16014.42,15915.94,15962.95,1779.02
16048.25,16083.06,15923.48,16078.95,2910.49
15641.82,15762.73,15578.51,15695.77,3001.76
15185.42,15279.4,15102.53,15228.51,3335.05
14566.79,14909.73,14473.62,14583.14,6446.56
14808.66,14870.24,14739.17,14794.89,7451.67
14615.5,14698.06,14553.45,14635.05,5155.63
15434.16,15541.6,15376.35,15493.32,6143.71
15273.94,15305.94,15152.6,15186.76,8151.36
14919.33,14990.35,14859.58,14908.4,9995.65
14785.38,14879.99,14708.42,14741.31,4619.41
14821.06,14950.25,14702.84,14814.46,9370.7
14641.69,14785.17,14588.7,14676.63,4954.66
14872.39,14940.28,14819.93,14857.83,7841.8
14569.86,14641.64,14521.64,14568.53,5774.91
14148.52,14234.29,14069.64,14167.43,8851.99
13671.67,13681.41,13647.35,13659.32,4542.16
13057.03,13090.23,13041.71,13053.24,6988.57
12972.6,13053.18,12868.09,12919.29,4716.52
12836.36,12965.12,12799.49,12842.82,8584.57
12643.0,12682.32,12617.86,12681.91,9944.25
13011.46,13125.64,12904.53,12998.56,2508.82
13284.83,13418.21,13241.64,13319.11,4795.96
13212.73,13261.07,13159.0,13231.26,904.44
12785.82,12886.03,12722.77,12757.86,1495.85
12623.37,12628.29,12604.2,12614.54,9298.59
12481.78,12504.65,12450.39,12464.47,5481.78
12298.35,12314.6,12289.74,12301.9,4011.65
12102.67,12136.88,12090.55,12131.47,6747.68
11956.8,11977.9,11950.69,11974.13,5645.6
11855.96,11913.87,11836.2,11882.76,2958.31
11765.47,11804.04,11705.65,11732.91,2343.48
11778.86,11807.2,11708.47,11782.96,5943.37
11865.43,11895.15,11853.05,11869.07,1963.83
11640.87,11665.74,11621.23,11654.08,1477.8
11936.17,12008.72,11885.22,11951.51,3252.04
11753.51,11790.18,11701.46,11718.44,8627.28
11338.22,11356.4,11330.06,11340.45,464.51
11429.92,11434.72,11413.68,11427.95,8349.34
11239.14,11271.17,11182.9,11242.27,6247.64
11338.2,11366.54,11241.67,11315.63,499.69
10775.52,10811.58,10754.67,10772.78,6060.19
11078.06,11104.62,11045.24,11073.87,4317.59
11247.42,11263.72,11218.53,11223.88,8427.16
10909.83,10947.63,10846.41,10888.18,9081.27
10552.52,10593.26,10541.51,10567.24,2936.28
10941.2,10946.84,10918.75,10921.72,7863.28
10814.05,10868.06,10645.95,10761.74,3167.05
10563.31,10587.23,10554.37,10583.28,3026.79
10099.43,10160.87,10031.2,10104.69,2007.12
10025.87,10118.67,9966.86,10034.81,6817.04
10016.35,10041.42,9949.47,9990.11,2690.69
10106.82,10134.92,10061.27,10134.07,4702.1
9799.52,9883.14,9757.57,9851.51,8140.07
9561.33,9614.45,9546.32,9552.96,7939.94
9632.62,9677.67,9605.59,9640.07,8568.88
9832.13,9864.87,9822.74,9835.13,1694.54
9544.58,9633.8,9509.05,9527.07,5910.24
9754.32,9773.64,9727.46,9734.09,9156.91
9749.64,9782.68,9689.07,9742.38,516.3
9919.87,10008.05,9838.2,9956.09,7965.82
9947.68,9970.93,9918.06,9943.1,2537.75
9430.0,9449.24,9422.01,9442.51,6729.57
9416.14,9465.91,9384.3,9414.75,7202.31
9594.84,9647.59,9505.9,9615.31,9263.29
9446.34,9509.59,9400.75,9444.4,5137.11
9347.48,9409.89,9304.23,9372.07,8497.49
9325.31,9403.75,9289.01,9339.99,548.65
8792.44,8808.24,8772.59,8799.29,4263.37
9123.99,9148.31,9070.93,9094.31,4451.24
8909.85,8937.95,8883.74,8931.27,5428.96
9031.16,9066.15,9018.26,9022.5,4865.27
9007.77,9021.41,8975.49,9007.76,9682.82
9211.38,9279.92,9189.4,9235.22,877.54
9316.6,9337.48,9297.09,9311.15,2723.66
9254.6,9277.64,9241.83,9268.33,9689.42
9112.15,9126.92,9064.93,9103.63,4508.5
9296.93,9323.35,9249.44,9249.81,5754.46
8904.13,8904.92,8903.19,8904.15,902.15
9009.61,9046.52,8954.1,9020.06,2912.1
8836.05,8851.3,8819.56,8822.7,492.55
9035.94,9050.55,9030.01,9044.55,1461.3
9067.59,9099.61,9014.12,9074.63,6369.82
9206.5,9255.97,9157.88,9192.44,7659.86
9196.2,9263.14,9103.55,9208.44,8713.84
8879.43,8939.14,8861.88,8886.62,2589.5
8693.27,8756.15,8668.18,8734.53,3395.35
8859.75,8895.47,8815.45,8852.87,5737.04
8851.9,8886.9,8820.14,8883.26,928.49
9058.74,9100.8,9037.44,9093.97,8086.51
9177.29,9196.13,9167.4,9168.22,4884.59
9019.65,9044.74,8985.14,8991.88,9658.52
8810.65,8851.46,8798.09,8849.62,1261.43
8845.36,8886.64,8810.12,8868.72,1419.57
8453.81,8488.27,8417.38,8459.16,3550.92
8731.59,8772.19,8706.19,8743.12,2146.95
8836.5,8869.79,8761.6,8821.24,6996.24
9050.25,9095.51,9036.42,9038.6,9473.42
8754.52,8771.33,8711.42,8753.77,990.05
8962.89,9005.18,8889.65,8972.54,2498.14
9393.96,9431.08,9361.33,9373.88,2455.19
9139.99,9146.75,9119.19,9127.19,5139.82
9298.52,9318.44,9265.82,9268.91,4575.05
9274.83,9287.3,9235.61,9270.05,7295.98
9000.88,9054.96,8950.24,8984.63,7353.05
9075.25,9099.0,9054.03,9074.1,5770.27
9232.07,9244.47,9218.73,9226.29,5951.12
9117.58,9169.17,9101.36,9116.29,8438.93
9327.54,9350.56,9260.28,9329.78,4029.67
9043.29,9061.76,9015.52,9019.7,222.2
8778.01,8832.29,8705.89,8750.96,2209.0
8772.36,8787.13,8726.64,8775.74,450.08
8781.58,8781.9,8780.35,8781.07,3995.61
8610.8,8693.13,8575.84,8656.11,3642.57
8810.69,8849.01,8739.71,8797.13,1076.44
8887.79,8914.41,8855.51,8891.42,7574.75
9051.15,9073.36,9030.92,9044.91,5575.3
9024.0,9046.44,8941.33,9023.54,2334.45
9154.51,9171.28,9113.44,9133.19,7615.35
9069.03,9093.97,9028.68,9052.7,6712.52
9410.06,9456.97,9374.72,9425.45,1996.79
9305.47,9338.92,9255.37,9273.22,9830.59
9662.16,9692.7,9629.21,9664.61,1856.52
9665.41,9748.41,9620.79,9672.32,7739.83
9394.02,9414.35,9375.97,9407.2,9686.04
9644.51,9687.15,9623.76,9665.54,7282.47
9710.72,9749.89,9671.51,9690.84,6691.19
9854.0,9876.13,9815.96,9856.77,9042.88
10098.44,10154.93,10082.32,10099.02,2764.41
10152.39,10194.44,10071.05,10168.29,2843.84
10007.14,10099.11,9982.39,10048.87,6447.49
10267.28,10351.52,10179.47,10245.97,8833.16
10250.75,10301.87,10189.74,10247.15,6212.0
10396.64,10403.9,10382.75,10388.74,9772.78
10028.52,10078.93,9932.13,9942.28,2306.73
10031.66,10035.5,10028.51,10032.16,8276.21
9863.97,9908.09,9850.05,9905.03,9279.91
10236.14,10273.89,10175.55,10233.55,4327.32
10320.08,10364.23,10274.75,10362.1,9623.63
10402.03,10501.73,10335.62,10412.84,2101.26
10531.75,10574.69,10509.54,10515.16,9533.06
10286.86,10409.45,10241.09,10306.24,9037.8
10609.7,10664.04,10576.81,10641.86,754.84
11064.28,11133.57,11001.57,11066.76,5261.18
11119.92,11174.72,11067.99,11154.83,5335.51
11505.88,11550.69,11451.19,11510.76,664.04
11360.84,11430.92,11310.61,11380.89,491.36
11210.21,11248.25,11094.91,11200.59,150.46
11242.67,11279.39,11206.32,11210.88,5292.64
11285.31,11325.04,11252.24,11309.52,4691.77
11219.43,11231.8,11215.75,11221.53,9410.56
11368.65,11413.89,11311.21,11343.35,3488.83
11416.67,11450.34,11373.52,11413.99,6616.45
11197.73,11213.22,11178.8,11187.24,174.88
11314.62,11324.77,11286.82,11304.44,6669.03
11497.02,11517.55,11457.55,11500.8,9143.25
11556.99,11568.54,11527.23,11541.39,3612.2
11800.4,11878.89,11776.2,11808.61,3209.17
11495.08,11538.56,11467.17,11522.27,6297.7
11589.41,11669.34,11538.04,11631.26,3352.67
11372.28,11392.29,11342.97,11360.19,4083.94
11126.95,11157.04,11100.35,11108.2,2803.85
10948.95,10971.3,10904.29,10969.14,3514.4
10781.04,10812.67,10757.12,10763.57,6826.17
10649.62,10671.3,10638.8,10646.68,9231.51
10591.75,10620.32,10574.64,10602.14,5872.84
10808.18,10878.73,10776.55,10780.71,199.33
10688.66,10738.47,10665.36,10712.54,2712.54
10317.76,10415.64,10269.53,10373.89,9527.16
10580.35,10628.88,10567.48,10611.47,9112.19
10427.83,10440.64,10406.04,10434.88,1244.91
10429.06,10502.64,10371.29,10423.66,9093.33
10516.27,10557.99,10504.93,10517.8,9648.84
10549.24,10626.39,10492.92,10560.84,3313.26
10815.18,10823.9,10789.94,10793.0,7039.97
10932.12,10965.93,10897.39,10897.48,5643.83
10709.79,10718.45,10676.83,10710.85,3436.79
11170.31,11242.82,11090.5,11178.61,1618.02
11240.05,11269.13,11138.32,11223.17,3732.51
11181.34,11230.59,11158.05,11191.22,9285.19
11410.85,11464.81,11378.62,11408.09,8131.36
11451.62,11467.17,11426.24,11466.15,3373.68
11660.32,11701.9,11501.88,11558.84,5521.99
12146.88,12186.15,12057.33,12136.14,4119.02
12071.71,12085.27,12056.29,12070.57,4715.75
11948.15,12043.99,11916.02,11995.07,7635.99
12036.78,12082.84,12003.61,12024.23,5475.76
12258.4,12303.72,12243.14,12283.12,1892.34
11875.03,11943.37,11831.92,11914.25,2763.45
11453.54,11542.88,11404.32,11447.08,5721.16
11320.36,11396.76,11261.99,11313.81,6958.91
10963.21,10979.87,10923.91,10945.22,5130.39
10814.18,10917.3,10772.01,10853.32,6240.08
10954.11,11000.33,10925.34,10963.48,7914.83
10789.01,10836.88,10762.47,10769.26,5499.38
